Ticker,close,date,high,low,month,open,sector,symbol,volume
BRITANNIA,5046.5,2024-11-13 05:30:00,5087.6,4938.45,2024-11-01,5009.0,FOOD & TOBACCO,BRITANNIA,928244
BRITANNIA,4915.6,2024-11-14 05:30:00,5050.5,4901.0,2024-11-01,5046.5,FOOD & TOBACCO,BRITANNIA,479979
BRITANNIA,4911.35,2024-11-18 05:30:00,4970.0,4791.65,2024-11-01,4970.0,FOOD & TOBACCO,BRITANNIA,439087
BRITANNIA,4892.7,2024-11-19 05:30:00,4951.35,4878.6,2024-11-01,4924.95,FOOD & TOBACCO,BRITANNIA,436205
BRITANNIA,4803.35,2024-11-21 05:30:00,4885.0,4746.9,2024-11-01,4875.0,FOOD & TOBACCO,BRITANNIA,1036549
BRITANNIA,4848.35,2024-11-22 05:30:00,4871.0,4765.6,2024-11-01,4789.05,FOOD & TOBACCO,BRITANNIA,410476
CIPLA,1205.7,2023-12-01 05:30:00,1217.85,1203.5,2023-12-01,1213.45,PHARMACEUTICALS,CIPLA,1078680
CIPLA,1216.5,2023-12-04 05:30:00,1219.1,1206.25,2023-12-01,1212.3,PHARMACEUTICALS,CIPLA,2097408
CIPLA,1224.45,2023-12-05 05:30:00,1229.0,1216.0,2023-12-01,1222.6,PHARMACEUTICALS,CIPLA,2132150
CIPLA,1205.2,2023-12-06 05:30:00,1229.85,1201.0,2023-12-01,1225.0,PHARMACEUTICALS,CIPLA,1416770
CIPLA,1222.8,2023-12-07 05:30:00,1225.0,1197.0,2023-12-01,1206.0,PHARMACEUTICALS,CIPLA,1269290
CIPLA,1219.1,2023-12-08 05:30:00,1231.2,1204.0,2023-12-01,1225.0,PHARMACEUTICALS,CIPLA,1453955
CIPLA,1202.3,2023-12-11 05:30:00,1218.95,1195.05,2023-12-01,1217.6,PHARMACEUTICALS,CIPLA,1565455
CIPLA,1198.65,2023-12-12 05:30:00,1214.25,1195.2,2023-12-01,1210.6,PHARMACEUTICALS,CIPLA,899911
CIPLA,1216.5,2023-12-13 05:30:00,1217.95,1195.2,2023-12-01,1198.65,PHARMACEUTICALS,CIPLA,1809563
CIPLA,1204.65,2023-12-14 05:30:00,1222.55,1201.1,2023-12-01,1219.05,PHARMACEUTICALS,CIPLA,1809248
CIPLA,1207.1,2023-12-15 05:30:00,1217.6,1202.85,2023-12-01,1215.0,PHARMACEUTICALS,CIPLA,1976112
CIPLA,1216.8,2023-12-18 05:30:00,1218.95,1192.1,2023-12-01,1205.6,PHARMACEUTICALS,CIPLA,1995091
CIPLA,1237.1,2023-12-19 05:30:00,1240.15,1212.2,2023-12-01,1219.45,PHARMACEUTICALS,CIPLA,1738507
CIPLA,1236.2,2023-12-20 05:30:00,1248.0,1231.0,2023-12-01,1239.0,PHARMACEUTICALS,CIPLA,2484819
CIPLA,1221.85,2023-12-21 05:30:00,1236.2,1205.85,2023-12-01,1236.2,PHARMACEUTICALS,CIPLA,1580136
CIPLA,1235.6,2023-12-22 05:30:00,1242.5,1221.65,2023-12-01,1230.05,PHARMACEUTICALS,CIPLA,1969524
CIPLA,1244.95,2023-12-26 05:30:00,1250.0,1231.85,2023-12-01,1240.0,PHARMACEUTICALS,CIPLA,820163
CIPLA,1239.75,2023-12-27 05:30:00,1250.35,1236.7,2023-12-01,1247.0,PHARMACEUTICALS,CIPLA,2528609
CIPLA,1260.8,2023-12-28 05:30:00,1263.8,1239.75,2023-12-01,1239.75,PHARMACEUTICALS,CIPLA,2592699
CIPLA,1246.3,2023-12-29 05:30:00,1267.6,1242.05,2023-12-01,1264.0,PHARMACEUTICALS,CIPLA,1794218
CIPLA,1251.0,2024-01-01 05:30:00,1256.8,1246.7,2024-01-01,1252.45,PHARMACEUTICALS,CIPLA,343584
CIPLA,1281.55,2024-01-02 05:30:00,1285.0,1252.1,2024-01-01,1255.1,PHARMACEUTICALS,CIPLA,2589484
CIPLA,1300.15,2024-01-03 05:30:00,1307.0,1274.05,2024-01-01,1291.0,PHARMACEUTICALS,CIPLA,2357093
CIPLA,1296.65,2024-01-04 05:30:00,1308.0,1286.65,2024-01-01,1304.0,PHARMACEUTICALS,CIPLA,1248143
CIPLA,1286.9,2024-01-05 05:30:00,1301.55,1276.15,2024-01-01,1300.0,PHARMACEUTICALS,CIPLA,1013196
CIPLA,1271.75,2024-01-08 05:30:00,1297.0,1266.2,2024-01-01,1296.65,PHARMACEUTICALS,CIPLA,740848
CIPLA,1289.35,2024-01-09 05:30:00,1295.0,1273.4,2024-01-01,1284.0,PHARMACEUTICALS,CIPLA,1133466
CIPLA,1329.2,2024-01-10 05:30:00,1331.5,1294.3,2024-01-01,1296.0,PHARMACEUTICALS,CIPLA,3625567
CIPLA,1325.65,2024-01-11 05:30:00,1340.0,1323.05,2024-01-01,1339.85,PHARMACEUTICALS,CIPLA,1097204
CIPLA,1308.0,2024-01-12 05:30:00,1325.65,1300.4,2024-01-01,1324.2,PHARMACEUTICALS,CIPLA,2051301
CIPLA,1313.15,2024-01-15 05:30:00,1327.75,1306.6,2024-01-01,1316.0,PHARMACEUTICALS,CIPLA,762036
CIPLA,1302.35,2024-01-16 05:30:00,1314.4,1298.25,2024-01-01,1313.15,PHARMACEUTICALS,CIPLA,1030845
CIPLA,1294.0,2024-01-17 05:30:00,1312.9,1282.1,2024-01-01,1299.35,PHARMACEUTICALS,CIPLA,2073596
CIPLA,1322.95,2024-01-18 05:30:00,1327.2,1267.9,2024-01-01,1285.05,PHARMACEUTICALS,CIPLA,1723297
CIPLA,1327.95,2024-01-19 05:30:00,1330.95,1316.6,2024-01-01,1330.95,PHARMACEUTICALS,CIPLA,1135846
CIPLA,1316.25,2024-01-20 05:30:00,1337.95,1307.05,2024-01-01,1335.65,PHARMACEUTICALS,CIPLA,353704
CIPLA,1409.0,2024-01-23 05:30:00,1425.0,1368.7,2024-01-01,1385.0,PHARMACEUTICALS,CIPLA,7556815
CIPLA,1417.35,2024-01-24 05:30:00,1423.05,1394.85,2024-01-01,1409.0,PHARMACEUTICALS,CIPLA,1808713
CIPLA,1369.65,2024-01-25 05:30:00,1413.45,1353.5,2024-01-01,1413.35,PHARMACEUTICALS,CIPLA,1801468
CIPLA,1336.85,2024-01-29 05:30:00,1365.0,1325.3,2024-01-01,1365.0,PHARMACEUTICALS,CIPLA,2480508
CIPLA,1317.1,2024-01-30 05:30:00,1352.0,1314.15,2024-01-01,1345.0,PHARMACEUTICALS,CIPLA,1908926
CIPLA,1351.0,2024-01-31 05:30:00,1352.9,1312.0,2024-01-01,1317.1,PHARMACEUTICALS,CIPLA,1723379
CIPLA,1387.65,2024-02-01 05:30:00,1394.85,1352.05,2024-02-01,1359.7,PHARMACEUTICALS,CIPLA,2784507
CIPLA,1392.65,2024-02-02 05:30:00,1404.7,1385.0,2024-02-01,1387.0,PHARMACEUTICALS,CIPLA,1161705
CIPLA,1433.9,2024-02-05 05:30:00,1447.0,1394.3,2024-02-01,1400.65,PHARMACEUTICALS,CIPLA,2369316
CIPLA,1425.45,2024-02-06 05:30:00,1445.9,1412.55,2024-02-01,1444.85,PHARMACEUTICALS,CIPLA,979752
CIPLA,1438.75,2024-02-07 05:30:00,1444.5,1420.85,2024-02-01,1436.0,PHARMACEUTICALS,CIPLA,890299
CIPLA,1420.2,2024-02-08 05:30:00,1457.7,1417.65,2024-02-01,1448.0,PHARMACEUTICALS,CIPLA,1447767
CIPLA,1439.75,2024-02-09 05:30:00,1447.55,1417.05,2024-02-01,1428.1,PHARMACEUTICALS,CIPLA,1215784
CIPLA,1434.75,2024-02-12 05:30:00,1452.75,1425.0,2024-02-01,1440.0,PHARMACEUTICALS,CIPLA,453460
CIPLA,1457.75,2024-02-13 05:30:00,1463.55,1430.0,2024-02-01,1439.0,PHARMACEUTICALS,CIPLA,981536
CIPLA,1425.35,2024-02-14 05:30:00,1454.8,1410.45,2024-02-01,1454.8,PHARMACEUTICALS,CIPLA,1113254
CIPLA,1422.35,2024-02-15 05:30:00,1437.95,1412.0,2024-02-01,1425.35,PHARMACEUTICALS,CIPLA,1402161
CIPLA,1440.7,2024-02-16 05:30:00,1449.0,1425.9,2024-02-01,1430.0,PHARMACEUTICALS,CIPLA,857301
CIPLA,1470.35,2024-02-19 05:30:00,1473.6,1438.95,2024-02-01,1444.95,PHARMACEUTICALS,CIPLA,888909
CIPLA,1451.65,2024-02-20 05:30:00,1479.0,1436.0,2024-02-01,1475.0,PHARMACEUTICALS,CIPLA,1550412
CIPLA,1447.3,2024-02-21 05:30:00,1462.5,1433.45,2024-02-01,1452.0,PHARMACEUTICALS,CIPLA,1074054
CIPLA,1453.3,2024-02-22 05:30:00,1456.0,1420.55,2024-02-01,1455.55,PHARMACEUTICALS,CIPLA,1582836
CIPLA,1466.4,2024-02-23 05:30:00,1482.35,1449.75,2024-02-01,1456.15,PHARMACEUTICALS,CIPLA,1308103
CIPLA,1469.85,2024-02-26 05:30:00,1481.2,1461.55,2024-02-01,1473.5,PHARMACEUTICALS,CIPLA,898290
CIPLA,1487.45,2024-02-27 05:30:00,1491.0,1469.7,2024-02-01,1473.45,PHARMACEUTICALS,CIPLA,1231196
CIPLA,1477.0,2024-02-28 05:30:00,1493.95,1470.0,2024-02-01,1491.45,PHARMACEUTICALS,CIPLA,1083605
CIPLA,1480.35,2024-02-29 05:30:00,1490.0,1451.4,2024-02-01,1475.95,PHARMACEUTICALS,CIPLA,4923680
CIPLA,1470.9,2024-03-01 05:30:00,1494.0,1460.0,2024-03-01,1494.0,PHARMACEUTICALS,CIPLA,1982189
CIPLA,1482.3,2024-03-02 05:30:00,1492.0,1474.35,2024-03-01,1486.0,PHARMACEUTICALS,CIPLA,80914
CIPLA,1471.5,2024-03-04 05:30:00,1495.3,1469.75,2024-03-01,1483.0,PHARMACEUTICALS,CIPLA,1147249
CIPLA,1473.45,2024-03-05 05:30:00,1479.7,1452.8,2024-03-01,1465.15,PHARMACEUTICALS,CIPLA,1306046
CIPLA,1485.25,2024-03-06 05:30:00,1489.9,1448.15,2024-03-01,1476.0,PHARMACEUTICALS,CIPLA,1158132
CIPLA,1483.15,2024-03-07 05:30:00,1490.45,1475.5,2024-03-01,1485.25,PHARMACEUTICALS,CIPLA,1569074
CIPLA,1504.1,2024-03-11 05:30:00,1519.0,1488.55,2024-03-01,1493.0,PHARMACEUTICALS,CIPLA,2183994
CIPLA,1465.75,2024-03-12 05:30:00,1514.0,1460.0,2024-03-01,1512.0,PHARMACEUTICALS,CIPLA,1855916
CIPLA,1471.25,2024-03-13 05:30:00,1479.0,1449.0,2024-03-01,1470.0,PHARMACEUTICALS,CIPLA,1720173
CIPLA,1496.65,2024-03-14 05:30:00,1501.45,1454.35,2024-03-01,1467.1,PHARMACEUTICALS,CIPLA,1748907
CIPLA,1488.05,2024-03-15 05:30:00,1496.2,1466.05,2024-03-01,1494.8,PHARMACEUTICALS,CIPLA,1537072
CIPLA,1488.45,2024-03-18 05:30:00,1495.85,1471.0,2024-03-01,1489.0,PHARMACEUTICALS,CIPLA,996530
CIPLA,1435.7,2024-03-19 05:30:00,1486.8,1431.1,2024-03-01,1482.55,PHARMACEUTICALS,CIPLA,1647925
CIPLA,1417.4,2024-03-20 05:30:00,1444.9,1415.6,2024-03-01,1435.8,PHARMACEUTICALS,CIPLA,1728210
CIPLA,1448.7,2024-03-21 05:30:00,1455.1,1420.2,2024-03-01,1427.0,PHARMACEUTICALS,CIPLA,1699939
CIPLA,1481.25,2024-03-22 05:30:00,1489.6,1451.05,2024-03-01,1453.0,PHARMACEUTICALS,CIPLA,1746930
CIPLA,1472.25,2024-03-26 05:30:00,1481.25,1460.0,2024-03-01,1473.0,PHARMACEUTICALS,CIPLA,1635695
CIPLA,1463.35,2024-03-27 05:30:00,1496.0,1458.0,2024-03-01,1484.0,PHARMACEUTICALS,CIPLA,1642266
CIPLA,1496.95,2024-03-28 05:30:00,1514.2,1461.15,2024-03-01,1472.0,PHARMACEUTICALS,CIPLA,2110407
CIPLA,1498.65,2024-04-01 05:30:00,1510.0,1493.8,2024-04-01,1510.0,PHARMACEUTICALS,CIPLA,563831
CIPLA,1489.4,2024-04-02 05:30:00,1502.9,1483.3,2024-04-01,1502.9,PHARMACEUTICALS,CIPLA,614238
CIPLA,1471.5,2024-04-03 05:30:00,1501.55,1467.0,2024-04-01,1493.35,PHARMACEUTICALS,CIPLA,1465540
CIPLA,1459.55,2024-04-04 05:30:00,1481.2,1445.1,2024-04-01,1479.0,PHARMACEUTICALS,CIPLA,1474799
CIPLA,1449.4,2024-04-05 05:30:00,1474.0,1437.5,2024-04-01,1439.0,PHARMACEUTICALS,CIPLA,1211684
CIPLA,1462.45,2024-04-08 05:30:00,1472.85,1449.4,2024-04-01,1457.15,PHARMACEUTICALS,CIPLA,1039235
CIPLA,1450.3,2024-04-09 05:30:00,1470.0,1447.1,2024-04-01,1467.75,PHARMACEUTICALS,CIPLA,1225255
CIPLA,1422.95,2024-04-10 05:30:00,1455.3,1406.0,2024-04-01,1453.15,PHARMACEUTICALS,CIPLA,2493253
CIPLA,1396.8,2024-04-12 05:30:00,1424.85,1388.0,2024-04-01,1423.0,PHARMACEUTICALS,CIPLA,2190583
CIPLA,1381.4,2024-04-15 05:30:00,1399.0,1375.55,2024-04-01,1389.95,PHARMACEUTICALS,CIPLA,1125072
CIPLA,1375.2,2024-04-16 05:30:00,1391.95,1371.55,2024-04-01,1385.0,PHARMACEUTICALS,CIPLA,1433760
CIPLA,1347.3,2024-04-18 05:30:00,1383.65,1342.4,2024-04-01,1376.0,PHARMACEUTICALS,CIPLA,2974196
CIPLA,1345.75,2024-04-19 05:30:00,1357.7,1335.0,2024-04-01,1347.0,PHARMACEUTICALS,CIPLA,1173025
CIPLA,1354.85,2024-04-22 05:30:00,1361.95,1348.0,2024-04-01,1350.25,PHARMACEUTICALS,CIPLA,974434
CIPLA,1346.7,2024-04-23 05:30:00,1369.75,1344.5,2024-04-01,1369.75,PHARMACEUTICALS,CIPLA,1031497
CIPLA,1398.2,2024-04-24 05:30:00,1401.9,1352.2,2024-04-01,1353.45,PHARMACEUTICALS,CIPLA,4415480
CIPLA,1406.2,2024-04-25 05:30:00,1410.45,1384.1,2024-04-01,1407.0,PHARMACEUTICALS,CIPLA,2027213
CIPLA,1409.15,2024-04-26 05:30:00,1417.2,1401.25,2024-04-01,1413.1,PHARMACEUTICALS,CIPLA,695034
CIPLA,1408.0,2024-04-29 05:30:00,1420.1,1392.4,2024-04-01,1419.0,PHARMACEUTICALS,CIPLA,1082487
CIPLA,1400.0,2024-04-30 05:30:00,1418.95,1395.05,2024-04-01,1415.05,PHARMACEUTICALS,CIPLA,1327606
CIPLA,1420.05,2024-05-02 05:30:00,1426.0,1398.15,2024-05-01,1400.0,PHARMACEUTICALS,CIPLA,1540210
CIPLA,1424.75,2024-05-03 05:30:00,1434.0,1415.2,2024-05-01,1428.0,PHARMACEUTICALS,CIPLA,804513
CIPLA,1423.4,2024-05-06 05:30:00,1431.85,1405.05,2024-05-01,1431.0,PHARMACEUTICALS,CIPLA,929301
CIPLA,1387.2,2024-05-07 05:30:00,1428.85,1377.75,2024-05-01,1423.4,PHARMACEUTICALS,CIPLA,1085239
CIPLA,1384.75,2024-05-08 05:30:00,1398.15,1375.05,2024-05-01,1375.05,PHARMACEUTICALS,CIPLA,1497782
CIPLA,1358.8,2024-05-09 05:30:00,1392.2,1353.0,2024-05-01,1387.85,PHARMACEUTICALS,CIPLA,1152636
CIPLA,1339.55,2024-05-10 05:30:00,1396.9,1317.25,2024-05-01,1371.35,PHARMACEUTICALS,CIPLA,5080539
CIPLA,1414.65,2024-05-13 05:30:00,1425.95,1369.55,2024-05-01,1371.0,PHARMACEUTICALS,CIPLA,7910590
CIPLA,1357.35,2024-05-14 05:30:00,1410.0,1350.1,2024-05-01,1410.0,PHARMACEUTICALS,CIPLA,3721994
CIPLA,1406.7,2024-05-15 05:30:00,1428.45,1386.7,2024-05-01,1395.0,PHARMACEUTICALS,CIPLA,7893092
CIPLA,1421.1,2024-05-16 05:30:00,1425.9,1387.3,2024-05-01,1409.0,PHARMACEUTICALS,CIPLA,3226214
CIPLA,1399.05,2024-05-17 05:30:00,1419.9,1396.4,2024-05-01,1417.1,PHARMACEUTICALS,CIPLA,3443452
CIPLA,1404.05,2024-05-18 05:30:00,1407.3,1400.25,2024-05-01,1403.9,PHARMACEUTICALS,CIPLA,60540
CIPLA,1442.3,2024-05-21 05:30:00,1445.95,1396.4,2024-05-01,1410.0,PHARMACEUTICALS,CIPLA,2939271
CIPLA,1482.3,2024-05-22 05:30:00,1494.8,1437.25,2024-05-01,1450.95,PHARMACEUTICALS,CIPLA,4216347
CIPLA,1489.15,2024-05-23 05:30:00,1504.55,1462.7,2024-05-01,1482.0,PHARMACEUTICALS,CIPLA,4389470
CIPLA,1486.45,2024-05-24 05:30:00,1493.9,1479.05,2024-05-01,1489.15,PHARMACEUTICALS,CIPLA,758326
CIPLA,1478.65,2024-05-27 05:30:00,1492.55,1475.2,2024-05-01,1491.0,PHARMACEUTICALS,CIPLA,1393334
CIPLA,1479.45,2024-05-28 05:30:00,1494.75,1475.2,2024-05-01,1482.95,PHARMACEUTICALS,CIPLA,784496
CIPLA,1493.55,2024-05-29 05:30:00,1497.6,1472.6,2024-05-01,1475.25,PHARMACEUTICALS,CIPLA,1607691
CIPLA,1466.6,2024-05-30 05:30:00,1496.55,1454.0,2024-05-01,1495.05,PHARMACEUTICALS,CIPLA,1732140
CIPLA,1447.2,2024-05-31 05:30:00,1472.7,1440.0,2024-05-01,1466.95,PHARMACEUTICALS,CIPLA,3270743
CIPLA,1452.35,2024-06-03 05:30:00,1483.0,1446.05,2024-06-01,1482.0,PHARMACEUTICALS,CIPLA,1335614
CIPLA,1462.55,2024-06-04 05:30:00,1476.95,1418.55,2024-06-01,1460.0,PHARMACEUTICALS,CIPLA,2049577
CIPLA,1496.95,2024-06-05 05:30:00,1514.0,1466.85,2024-06-01,1490.0,PHARMACEUTICALS,CIPLA,1834280
CIPLA,1477.0,2024-06-06 05:30:00,1501.0,1464.0,2024-06-01,1500.0,PHARMACEUTICALS,CIPLA,1605122
CIPLA,1497.25,2024-06-07 05:30:00,1503.4,1479.3,2024-06-01,1484.0,PHARMACEUTICALS,CIPLA,1591055
CIPLA,1534.25,2024-06-10 05:30:00,1540.85,1502.0,2024-06-01,1506.9,PHARMACEUTICALS,CIPLA,2751606
CIPLA,1530.25,2024-06-11 05:30:00,1546.45,1527.0,2024-06-01,1545.0,PHARMACEUTICALS,CIPLA,1699446
CIPLA,1540.95,2024-06-12 05:30:00,1549.0,1532.0,2024-06-01,1542.45,PHARMACEUTICALS,CIPLA,1578793
CIPLA,1544.55,2024-06-13 05:30:00,1551.0,1520.4,2024-06-01,1550.0,PHARMACEUTICALS,CIPLA,1525789
CIPLA,1564.75,2024-06-14 05:30:00,1567.0,1535.8,2024-06-01,1545.0,PHARMACEUTICALS,CIPLA,1845043
CIPLA,1574.8,2024-06-18 05:30:00,1576.95,1563.6,2024-06-01,1570.0,PHARMACEUTICALS,CIPLA,2068897
CIPLA,1559.8,2024-06-19 05:30:00,1582.0,1553.4,2024-06-01,1577.4,PHARMACEUTICALS,CIPLA,1881544
CIPLA,1544.85,2024-06-20 05:30:00,1559.15,1540.0,2024-06-01,1558.0,PHARMACEUTICALS,CIPLA,1705002
CIPLA,1541.55,2024-06-21 05:30:00,1562.9,1533.5,2024-06-01,1549.9,PHARMACEUTICALS,CIPLA,2613883
CIPLA,1504.4,2024-06-24 05:30:00,1528.0,1495.05,2024-06-01,1528.0,PHARMACEUTICALS,CIPLA,1283529
CIPLA,1499.7,2024-06-25 05:30:00,1517.8,1495.5,2024-06-01,1511.6,PHARMACEUTICALS,CIPLA,1199626
CIPLA,1479.1,2024-06-26 05:30:00,1507.2,1475.0,2024-06-01,1503.7,PHARMACEUTICALS,CIPLA,1930909
CIPLA,1480.9,2024-06-27 05:30:00,1486.2,1465.3,2024-06-01,1481.0,PHARMACEUTICALS,CIPLA,2792582
CIPLA,1480.8,2024-06-28 05:30:00,1492.2,1476.05,2024-06-01,1486.3,PHARMACEUTICALS,CIPLA,2087765
CIPLA,1479.1,2024-07-01 05:30:00,1493.7,1472.2,2024-07-01,1484.95,PHARMACEUTICALS,CIPLA,1313651
CIPLA,1488.65,2024-07-02 05:30:00,1492.75,1479.25,2024-07-01,1480.0,PHARMACEUTICALS,CIPLA,1191962
CIPLA,1483.75,2024-07-03 05:30:00,1500.0,1474.6,2024-07-01,1494.0,PHARMACEUTICALS,CIPLA,1061247
CIPLA,1480.75,2024-07-04 05:30:00,1488.95,1467.0,2024-07-01,1477.75,PHARMACEUTICALS,CIPLA,1498413
CIPLA,1509.9,2024-07-05 05:30:00,1516.0,1486.0,2024-07-01,1487.0,PHARMACEUTICALS,CIPLA,2188675
CIPLA,1487.05,2024-07-08 05:30:00,1524.65,1483.2,2024-07-01,1516.0,PHARMACEUTICALS,CIPLA,1524489
CIPLA,1512.05,2024-07-09 05:30:00,1515.0,1487.3,2024-07-01,1496.9,PHARMACEUTICALS,CIPLA,1791406
CIPLA,1513.2,2024-07-10 05:30:00,1517.25,1492.25,2024-07-01,1512.1,PHARMACEUTICALS,CIPLA,671042
CIPLA,1506.0,2024-07-11 05:30:00,1519.0,1495.0,2024-07-01,1517.0,PHARMACEUTICALS,CIPLA,1314312
CIPLA,1512.05,2024-07-12 05:30:00,1515.0,1502.4,2024-07-01,1506.05,PHARMACEUTICALS,CIPLA,1192685
CIPLA,1517.2,2024-07-15 05:30:00,1531.95,1513.25,2024-07-01,1516.6,PHARMACEUTICALS,CIPLA,1825510
CIPLA,1510.4,2024-07-16 05:30:00,1524.45,1503.1,2024-07-01,1517.2,PHARMACEUTICALS,CIPLA,963199
CIPLA,1506.65,2024-07-18 05:30:00,1513.0,1485.6,2024-07-01,1497.0,PHARMACEUTICALS,CIPLA,2169744
CIPLA,1485.5,2024-07-19 05:30:00,1506.0,1480.2,2024-07-01,1501.6,PHARMACEUTICALS,CIPLA,868261
CIPLA,1490.0,2024-07-22 05:30:00,1507.05,1470.65,2024-07-01,1475.05,PHARMACEUTICALS,CIPLA,1328847
CIPLA,1497.9,2024-07-23 05:30:00,1504.0,1475.15,2024-07-01,1490.0,PHARMACEUTICALS,CIPLA,1241630
CIPLA,1503.5,2024-07-24 05:30:00,1511.3,1485.0,2024-07-01,1495.35,PHARMACEUTICALS,CIPLA,2266300
CIPLA,1500.05,2024-07-25 05:30:00,1508.7,1489.8,2024-07-01,1498.0,PHARMACEUTICALS,CIPLA,2200932
CIPLA,1575.0,2024-07-26 05:30:00,1600.0,1501.0,2024-07-01,1504.75,PHARMACEUTICALS,CIPLA,4687416
CIPLA,1553.95,2024-07-29 05:30:00,1589.0,1528.8,2024-07-01,1588.0,PHARMACEUTICALS,CIPLA,3983153
CIPLA,1528.9,2024-07-30 05:30:00,1564.05,1526.0,2024-07-01,1554.0,PHARMACEUTICALS,CIPLA,2988651
CIPLA,1544.3,2024-07-31 05:30:00,1548.55,1523.55,2024-07-01,1530.1,PHARMACEUTICALS,CIPLA,1645138
CIPLA,1546.2,2024-08-01 05:30:00,1552.5,1535.55,2024-08-01,1545.95,PHARMACEUTICALS,CIPLA,1529481
CIPLA,1528.8,2024-08-02 05:30:00,1541.4,1523.7,2024-08-01,1529.0,PHARMACEUTICALS,CIPLA,1353707
CIPLA,1515.05,2024-08-05 05:30:00,1527.95,1472.0,2024-08-01,1472.0,PHARMACEUTICALS,CIPLA,1719770
CIPLA,1531.9,2024-08-06 05:30:00,1542.35,1505.7,2024-08-01,1513.0,PHARMACEUTICALS,CIPLA,1775016
CIPLA,1553.55,2024-08-07 05:30:00,1556.9,1532.1,2024-08-01,1532.1,PHARMACEUTICALS,CIPLA,1359682
CIPLA,1569.95,2024-08-08 05:30:00,1589.65,1545.0,2024-08-01,1545.0,PHARMACEUTICALS,CIPLA,3541556
CIPLA,1574.75,2024-08-09 05:30:00,1581.2,1561.5,2024-08-01,1574.8,PHARMACEUTICALS,CIPLA,956684
CIPLA,1586.25,2024-08-12 05:30:00,1593.0,1571.05,2024-08-01,1574.7,PHARMACEUTICALS,CIPLA,1731555
CIPLA,1583.45,2024-08-13 05:30:00,1606.7,1580.0,2024-08-01,1600.0,PHARMACEUTICALS,CIPLA,2281463
CIPLA,1563.8,2024-08-14 05:30:00,1597.0,1555.0,2024-08-01,1597.0,PHARMACEUTICALS,CIPLA,896638
CIPLA,1576.1,2024-08-16 05:30:00,1580.45,1560.0,2024-08-01,1567.0,PHARMACEUTICALS,CIPLA,909870
CIPLA,1575.5,2024-08-19 05:30:00,1584.95,1569.7,2024-08-01,1578.45,PHARMACEUTICALS,CIPLA,742635
CIPLA,1562.85,2024-08-20 05:30:00,1579.0,1558.2,2024-08-01,1576.5,PHARMACEUTICALS,CIPLA,1413845
CIPLA,1594.6,2024-08-21 05:30:00,1596.15,1561.0,2024-08-01,1565.65,PHARMACEUTICALS,CIPLA,1074905
CIPLA,1585.8,2024-08-22 05:30:00,1599.0,1576.05,2024-08-01,1599.0,PHARMACEUTICALS,CIPLA,906819
CIPLA,1574.55,2024-08-23 05:30:00,1585.8,1568.45,2024-08-01,1580.05,PHARMACEUTICALS,CIPLA,770573
CIPLA,1593.95,2024-08-26 05:30:00,1596.0,1566.55,2024-08-01,1570.0,PHARMACEUTICALS,CIPLA,658120
CIPLA,1598.05,2024-08-27 05:30:00,1619.8,1586.5,2024-08-01,1586.5,PHARMACEUTICALS,CIPLA,1570234
CIPLA,1618.2,2024-08-28 05:30:00,1630.0,1595.2,2024-08-01,1604.0,PHARMACEUTICALS,CIPLA,1433847
CIPLA,1618.55,2024-08-29 05:30:00,1642.3,1609.0,2024-08-01,1622.0,PHARMACEUTICALS,CIPLA,2749546
CIPLA,1654.9,2024-08-30 05:30:00,1663.7,1615.0,2024-08-01,1615.0,PHARMACEUTICALS,CIPLA,3296701
CIPLA,1646.65,2024-09-02 05:30:00,1681.6,1642.0,2024-09-01,1669.0,PHARMACEUTICALS,CIPLA,1306971
CIPLA,1653.2,2024-09-03 05:30:00,1659.85,1643.3,2024-09-01,1643.3,PHARMACEUTICALS,CIPLA,1264708
CIPLA,1651.9,2024-09-04 05:30:00,1658.0,1630.8,2024-09-01,1635.05,PHARMACEUTICALS,CIPLA,1019049
CIPLA,1627.75,2024-09-05 05:30:00,1659.95,1623.4,2024-09-01,1651.1,PHARMACEUTICALS,CIPLA,1081756
CIPLA,1611.05,2024-09-06 05:30:00,1631.95,1608.05,2024-09-01,1627.75,PHARMACEUTICALS,CIPLA,913336
CIPLA,1620.15,2024-09-09 05:30:00,1636.8,1610.0,2024-09-01,1611.05,PHARMACEUTICALS,CIPLA,1003511
CIPLA,1632.0,2024-09-10 05:30:00,1644.35,1624.3,2024-09-01,1633.0,PHARMACEUTICALS,CIPLA,1248269
CIPLA,1628.35,2024-09-11 05:30:00,1652.3,1624.25,2024-09-01,1627.1,PHARMACEUTICALS,CIPLA,1243738
CIPLA,1657.25,2024-09-12 05:30:00,1660.0,1630.55,2024-09-01,1635.0,PHARMACEUTICALS,CIPLA,1728200
CIPLA,1659.7,2024-09-13 05:30:00,1669.2,1643.5,2024-09-01,1658.9,PHARMACEUTICALS,CIPLA,747149
CIPLA,1659.4,2024-09-16 05:30:00,1671.85,1654.15,2024-09-01,1661.2,PHARMACEUTICALS,CIPLA,683436
CIPLA,1671.8,2024-09-17 05:30:00,1683.0,1656.7,2024-09-01,1660.0,PHARMACEUTICALS,CIPLA,958137
CIPLA,1651.6,2024-09-18 05:30:00,1673.0,1638.05,2024-09-01,1673.0,PHARMACEUTICALS,CIPLA,1084127
